Time,f_elec,f_flex,f_frac,f_grad,crack_length,,,
3993,-5909.2,-936.44,1927.8,8.3694,100,,,
3994,-5909.2,-936.8,1927.8,8.3702,100,,,
3995,-5909.2,-936.8,1927.8,8.3711,100,,,
3996,-5909.2,-937.16,1927.8,8.3719,100,,,
3997,-5909.3,-937.16,1927.8,8.3727,100,,,
3998,-5909.3,-937.52,1927.8,8.3735,100,,,
3999,-5909.3,-937.52,1927.8,8.3744,100,,,
4000,-5909.3,-937.88,1927.8,8.3752,,,,
4001,-5909.3,-937.89,1927.8,8.376,,,,
4002,-5909.3,-938.25,1927.8,8.3768,,,,
4003,-5909.3,-938.25,1927.8,8.3777,,,,
4004,-5909.3,-938.61,1927.8,8.3785,,,,
4005,-5909.3,-938.61,1927.8,8.3793,,,,
4006,-5909.3,-938.97,1927.8,8.3802,,,,
4007,-5909.3,-938.97,1927.8,8.381,,,,
4008,-5909.3,-939.33,1927.8,8.3818,,,,
4009,-5909.3,-939.33,1927.8,8.3827,,,,
4010,-5909.3,-939.69,1927.8,8.3835,,,,
4011,-5909.3,-939.7,1927.8,8.3843,,,,
4012,-5909.3,-940.06,1927.8,8.3852,,,,
4013,-5909.3,-940.06,1927.8,8.386,,,,
4014,-5909.3,-940.42,1927.8,8.3868,,,,
4015,-5909.3,-940.42,1927.8,8.3877,,,,
4016,-5909.3,-940.78,1927.8,8.3885,,,,
4017,-5909.3,-940.78,1927.8,8.3893,,,,
4018,-5909.3,-941.14,1927.8,8.3902,,,,
4019,-5909.3,-941.14,1927.8,8.391,,,,
4020,-5909.3,-941.5,1927.8,8.3919,,,,
4021,-5909.3,-941.5,1927.8,8.3927,,,,
4022,-5909.3,-941.86,1927.8,8.3935,,,,
4023,-5909.3,-941.87,1927.8,8.3944,,,,
4024,-5909.3,-942.23,1927.8,8.3952,,,,
4025,-5909.3,-942.23,1927.8,8.3961,,,,
4026,-5909.3,-942.59,1927.8,8.3969,,,,
4027,-5909.3,-942.59,1927.8,8.3978,,,,
4028,-5909.3,-942.95,1927.8,8.3986,,,,
4029,-5909.3,-942.95,1927.8,8.3995,,,,
4030,-5909.3,-943.31,1927.8,8.4003,,,,
4031,-5909.3,-943.31,1927.8,8.4012,,,,
4032,-5909.3,-943.67,1927.8,8.402,,,,
4033,-5909.3,-943.68,1927.8,8.4028,,,,
4034,-5909.3,-944.04,1927.8,8.4037,,,,
4035,-5909.3,-944.04,1927.8,8.4045,,,,
4036,-5909.3,-944.4,1927.8,8.4054,,,,
4037,-5909.3,-944.4,1927.8,8.4062,,,,
4038,-5909.3,-944.76,1927.9,8.4071,,,,
4039,-5909.3,-944.76,1927.9,8.4079,,,,
4040,-5909.3,-945.12,1927.9,8.4088,,,,
4041,-5909.3,-945.12,1927.9,8.4096,,,,
4042,-5909.3,-945.48,1927.9,8.4105,,,,
4043,-5909.3,-945.48,1927.9,8.4114,,,,
4044,-5909.3,-945.84,1927.9,8.4122,,,,
4045,-5909.4,-945.85,1927.9,8.4131,,,,
4046,-5909.4,-946.21,1927.9,8.4139,,,,
4047,-5909.4,-946.21,1927.9,8.4148,,,,
4048,-5909.4,-946.57,1927.9,8.4156,,,,
4049,-5909.4,-946.57,1927.9,8.4165,,,,
4050,-5909.4,-946.93,1927.9,8.4173,,,,
4051,-5909.4,-946.93,1927.9,8.4182,,,,
4052,-5909.4,-947.29,1927.9,8.4191,,,,
4053,-5909.4,-947.29,1927.9,8.4199,,,,
4054,-5909.4,-947.65,1927.9,8.4208,,,,
4055,-5909.4,-947.66,1927.9,8.4216,,,,
4056,-5909.4,-948.02,1927.9,8.4225,,,,
4057,-5909.4,-948.02,1927.9,8.4234,,,,
4058,-5909.4,-948.38,1927.9,8.4242,,,,
4059,-5909.4,-948.38,1927.9,8.4251,,,,
4060,-5909.4,-948.74,1927.9,8.4259,,,,
4061,-5909.4,-948.74,1927.9,8.4268,,,,
4062,-5909.4,-949.1,1927.9,8.4277,,,,
4063,-5909.4,-949.1,1927.9,8.4285,,,,
4064,-5909.4,-949.46,1927.9,8.4294,,,,
4065,-5909.4,-949.46,1927.9,8.4303,,,,
4066,-5909.4,-949.82,1927.9,8.4311,,,,
4067,-5909.4,-949.83,1927.9,8.432,,,,
4068,-5909.4,-950.19,1927.9,8.4328,,,,
4069,-5909.4,-950.19,1927.9,8.4337,,,,
4070,-5909.4,-950.55,1927.9,8.4346,,,,
4071,-5909.4,-950.55,1927.9,8.4354,,,,
4072,-5909.4,-950.91,1927.9,8.4363,,,,
4073,-5909.4,-950.91,1927.9,8.4372,,,,
4074,-5909.4,-951.27,1927.9,8.438,,,,
4075,-5909.4,-951.27,1927.9,8.4389,,,,
4076,-5909.4,-951.63,1927.9,8.4398,,,,
4077,-5909.4,-951.64,1927.9,8.4407,,,,
4078,-5909.4,-952,1927.9,8.4415,,,,
4079,-5909.4,-952,1927.9,8.4424,,,,
4080,-5909.4,-952.36,1927.9,8.4433,,,,
4081,-5909.4,-952.36,1927.9,8.4441,,,,
4082,-5909.4,-952.72,1927.9,8.445,,,,
4083,-5909.4,-952.72,1927.9,8.4459,,,,
4084,-5909.4,-953.08,1927.9,8.4468,,,,
4085,-5909.4,-953.08,1927.9,8.4476,,,,
4086,-5909.4,-953.44,1927.9,8.4485,,,,
4087,-5909.4,-953.44,1927.9,8.4494,,,,
4088,-5909.4,-953.8,1927.9,8.4502,,,,
4089,-5909.4,-953.81,1927.9,8.4511,,,,
4090,-5909.4,-954.17,1927.9,8.452,,,,
4091,-5909.4,-954.17,1927.9,8.4529,,,,
4092,-5909.4,-954.53,1927.9,8.4537,,,,
4093,-5909.4,-954.53,1927.9,8.4546,,,,
4094,-5909.4,-954.89,1927.9,8.4555,,,,
4095,-5909.4,-954.89,1927.9,8.4564,,,,
4096,-5909.4,-955.25,1927.9,8.4572,,,,
4097,-5909.4,-955.25,1927.9,8.4581,,,,
4098,-5909.5,-955.61,1927.9,8.459,,,,
4099,-5909.5,-955.61,1927.9,8.4599,,,,
4100,-5909.5,-955.97,1927.9,8.4608,,,,
4101,-5909.5,-955.97,1927.9,8.4616,,,,
4102,-5909.5,-956.34,1927.9,8.4625,,,,
4103,-5909.5,-956.34,1927.9,8.4634,,,,
4104,-5909.5,-956.7,1927.9,8.4643,,,,
4105,-5909.5,-956.7,1927.9,8.4651,,,,
4106,-5909.5,-957.06,1927.9,8.466,,,,
4107,-5909.5,-957.06,1927.9,8.4669,,,,
4108,-5909.5,-957.42,1927.9,8.4678,,,,
4109,-5909.5,-957.42,1927.9,8.4687,,,,
4110,-5909.5,-957.78,1927.9,8.4695,,,,
4111,-5909.5,-957.78,1927.9,8.4704,,,,
4112,-5909.5,-958.14,1927.9,8.4713,,,,
4113,-5909.5,-958.14,1927.9,8.4722,,,,
4114,-5909.5,-958.5,1927.9,8.4731,,,,
4115,-5909.5,-958.51,1927.9,8.474,,,,
4116,-5909.5,-958.87,1927.9,8.4748,,,,
4117,-5909.5,-958.87,1927.9,8.4757,,,,
4118,-5909.5,-959.23,1927.9,8.4766,,,,
4119,-5909.5,-959.23,1927.9,8.4775,,,,
4120,-5909.5,-959.59,1927.9,8.4784,,,,
4121,-5909.5,-959.59,1927.9,8.4793,,,,
4122,-5909.5,-959.95,1927.9,8.4801,,,,
4123,-5909.5,-959.95,1927.9,8.481,,,,
4124,-5909.5,-960.31,1927.9,8.4819,,,,
4125,-5909.5,-960.31,1927.9,8.4828,,,,
4126,-5909.5,-960.67,1927.9,8.4837,,,,
4127,-5909.5,-960.67,1927.9,8.4846,,,,
4128,-5909.5,-961.03,1927.9,8.4854,,,,
4129,-5909.5,-961.04,1927.9,8.4863,,,,
4130,-5909.5,-961.4,1927.9,8.4872,,,,
4131,-5909.5,-961.4,1927.9,8.4881,,,,
4132,-5909.5,-961.76,1927.9,8.489,,,,
4133,-5909.5,-961.76,1927.9,8.4899,,,,
4134,-5909.5,-962.12,1927.9,8.4908,,,,
4135,-5909.5,-962.12,1927.9,8.4916,,,,
4136,-5909.5,-962.48,1927.9,8.4925,,,,
4137,-5909.5,-962.48,1927.9,8.4934,,,,
4138,-5909.5,-962.84,1927.9,8.4943,,,,
4139,-5909.5,-962.84,1927.9,8.4952,,,,
4140,-5909.5,-963.2,1927.9,8.4961,,,,
4141,-5909.5,-963.2,1927.9,8.497,,,,
4142,-5909.5,-963.56,1927.9,8.4978,,,,
4143,-5909.5,-963.57,1927.9,8.4987,,,,
4144,-5909.5,-963.93,1927.9,8.4996,,,,
4145,-5909.5,-963.93,1927.9,8.5005,,,,
4146,-5909.5,-964.29,1927.9,8.5014,,,,
4147,-5909.5,-964.29,1927.9,8.5023,,,,
4148,-5909.5,-964.65,1927.9,8.5032,,,,
4149,-5909.5,-964.65,1927.9,8.5041,,,,
4150,-5909.5,-965.01,1927.9,8.5049,,,,
4151,-5909.5,-965.01,1927.9,8.5058,,,,
4152,-5909.5,-965.37,1927.9,8.5067,,,,
4153,-5909.5,-965.37,1927.9,8.5076,,,,
4154,-5909.5,-965.73,1927.9,8.5085,,,,
4155,-5909.5,-965.73,1927.9,8.5094,,,,
4156,-5909.5,-966.09,1927.9,8.5103,,,,
4157,-5909.5,-966.09,1927.9,8.5112,,,,
4158,-5909.5,-966.45,1927.9,8.5121,,,,
4159,-5909.5,-966.46,1927.9,8.5129,,,,
4160,-5909.6,-966.82,1927.9,8.5138,,,,
4161,-5909.6,-966.82,1927.9,8.5147,,,,
4162,-5909.6,-967.18,1927.9,8.5156,,,,
4163,-5909.6,-967.18,1927.9,8.5165,,,,
4164,-5909.6,-967.54,1927.9,8.5174,,,,
4165,-5909.6,-967.54,1927.9,8.5183,,,,
4166,-5909.6,-967.9,1927.9,8.5192,,,,
4167,-5909.6,-967.9,1927.9,8.5201,,,,
4168,-5909.6,-968.26,1927.9,8.5209,,,,
4169,-5909.6,-968.26,1927.9,8.5218,,,,
4170,-5909.6,-968.62,1927.9,8.5227,,,,
4171,-5909.6,-968.62,1927.9,8.5236,,,,
4172,-5909.6,-968.98,1927.9,8.5245,,,,
4173,-5909.6,-968.98,1927.9,8.5254,,,,
4174,-5909.6,-969.34,1927.9,8.5263,,,,
4175,-5909.6,-969.34,1927.9,8.5272,,,,
4176,-5909.6,-969.7,1927.9,8.5281,,,,
4177,-5909.6,-969.71,1927.9,8.529,,,,
4178,-5909.6,-970.07,1927.9,8.5298,,,,
4179,-5909.6,-970.07,1927.9,8.5307,,,,
4180,-5909.6,-970.43,1927.9,8.5316,,,,
4181,-5909.6,-970.43,1927.9,8.5325,,,,
4182,-5909.6,-970.79,1927.9,8.5334,,,,
4183,-5909.6,-970.79,1927.9,8.5343,,,,
4184,-5909.6,-971.15,1927.9,8.5352,,,,
4185,-5909.6,-971.15,1927.9,8.5361,,,,
4186,-5909.6,-971.51,1927.9,8.537,,,,
4187,-5909.6,-971.51,1927.9,8.5378,,,,
4188,-5909.6,-971.87,1927.9,8.5387,,,,
4189,-5909.6,-971.87,1927.9,8.5396,,,,
4190,-5909.6,-972.23,1927.9,8.5405,,,,
4191,-5909.6,-972.23,1927.9,8.5414,,,,
4192,-5909.6,-972.59,1927.9,8.5423,,,,
4193,-5909.6,-972.59,1927.9,8.5432,,,,
4194,-5909.6,-972.95,1927.9,8.5441,,,,
4195,-5909.6,-972.96,1927.9,8.545,,,,
4196,-5909.6,-973.32,1927.9,8.5458,,,,
4197,-5909.6,-973.32,1927.9,8.5467,,,,
4198,-5909.6,-973.68,1927.9,8.5476,,,,
4199,-5909.6,-973.68,1927.9,8.5485,,,,
4200,-5909.6,-974.04,1927.9,8.5494,,,,
4201,-5909.6,-974.04,1927.9,8.5503,,,,
4202,-5909.6,-974.4,1927.9,8.5512,,,,
4203,-5909.6,-974.4,1927.9,8.5521,,,,
4204,-5909.6,-974.76,1927.9,8.5529,,,,
4205,-5909.6,-974.76,1927.9,8.5538,,,,
4206,-5909.6,-975.12,1927.9,8.5547,,,,
4207,-5909.6,-975.12,1927.9,8.5556,,,,
4208,-5909.6,-975.48,1927.9,8.5565,,,,
4209,-5909.6,-975.48,1927.9,8.5574,,,,
4210,-5909.6,-975.84,1927.9,8.5583,,,,
4211,-5909.6,-975.84,1927.9,8.5591,,,,
4212,-5909.6,-976.2,1927.9,8.56,,,,
4213,-5909.6,-976.2,1927.9,8.5609,,,,
4214,-5909.6,-976.56,1927.9,8.5618,,,,
4215,-5909.6,-976.56,1927.9,8.5627,,,,
4216,-5909.6,-976.92,1927.9,8.5636,,,,
4217,-5909.6,-976.92,1927.9,8.5645,,,,
4218,-5909.6,-977.28,1927.9,8.5653,,,,
4219,-5909.6,-977.29,1927.9,8.5662,,,,
4220,-5909.6,-977.65,1927.9,8.5671,,,,
4221,-5909.6,-977.65,1927.9,8.568,,,,
4222,-5909.6,-978.01,1927.9,8.5689,,,,
4223,-5909.6,-978.01,1927.9,8.5698,,,,
4224,-5909.6,-978.37,1927.9,8.5706,,,,
4225,-5909.6,-978.37,1927.9,8.5715,,,,
4226,-5909.6,-978.73,1927.9,8.5724,,,,
4227,-5909.6,-978.73,1927.9,8.5733,,,,
4228,-5909.6,-979.09,1927.9,8.5742,,,,
4229,-5909.6,-979.09,1927.9,8.575,,,,
4230,-5909.7,-979.45,1927.9,8.5759,,,,
4231,-5909.7,-979.45,1927.9,8.5768,,,,
4232,-5909.7,-979.81,1927.9,8.5777,,,,
4233,-5909.7,-979.81,1927.9,8.5786,,,,
4234,-5909.7,-980.17,1927.9,8.5794,,,,
4235,-5909.7,-980.17,1927.9,8.5803,,,,
4236,-5909.7,-980.53,1927.9,8.5812,,,,
4237,-5909.7,-980.53,1927.9,8.5821,,,,
4238,-5909.7,-980.89,1927.9,8.583,,,,
4239,-5909.7,-980.89,1927.9,8.5838,,,,
4240,-5909.7,-981.25,1928,8.5847,,,,
4241,-5909.7,-981.25,1928,8.5856,,,,
4242,-5909.7,-981.61,1928,8.5865,,,,
4243,-5909.7,-981.61,1928,8.5873,,,,
4244,-5909.7,-981.97,1928,8.5882,,,,
4245,-5909.7,-981.97,1928,8.5891,,,,
4246,-5909.7,-982.33,1928,8.59,,,,
4247,-5909.7,-982.34,1928,8.5908,,,,
4248,-5909.7,-982.7,1928,8.5917,,,,
4249,-5909.7,-982.7,1928,8.5926,,,,
4250,-5909.7,-983.06,1928,8.5935,,,,
4251,-5909.7,-983.06,1928,8.5943,,,,
4252,-5909.7,-983.42,1928,8.5952,,,,
4253,-5909.7,-983.42,1928,8.5961,,,,
4254,-5909.7,-983.78,1928,8.5969,,,,
4255,-5909.7,-983.78,1928,8.5978,,,,
4256,-5909.7,-984.14,1928,8.5987,,,,
4257,-5909.7,-984.14,1928,8.5996,,,,
4258,-5909.7,-984.5,1928,8.6004,,,,
4259,-5909.7,-984.5,1928,8.6013,,,,
4260,-5909.7,-984.86,1928,8.6022,,,,
4261,-5909.7,-984.86,1928,8.603,,,,
4262,-5909.7,-985.22,1928,8.6039,,,,
4263,-5909.7,-985.22,1928,8.6048,,,,
4264,-5909.7,-985.58,1928,8.6056,,,,
4265,-5909.7,-985.58,1928,8.6065,,,,
4266,-5909.7,-985.94,1928,8.6074,,,,
4267,-5909.7,-985.94,1928,8.6082,,,,
4268,-5909.7,-986.3,1928,8.6091,,,,
4269,-5909.7,-986.3,1928,8.61,,,,
4270,-5909.7,-986.66,1928,8.6108,,,,
4271,-5909.7,-986.66,1928,8.6117,,,,
4272,-5909.7,-987.02,1928,8.6125,,,,
4273,-5909.7,-987.02,1928,8.6134,,,,
4274,-5909.7,-987.38,1928,8.6143,,,,
4275,-5909.7,-987.38,1928,8.6151,,,,
4276,-5909.7,-987.74,1928,8.616,,,,
4277,-5909.7,-987.74,1928,8.6169,,,,
4278,-5909.7,-988.1,1928,8.6177,,,,
4279,-5909.7,-988.1,1928,8.6186,,,,
4280,-5909.7,-988.46,1928,8.6194,,,,
4281,-5909.7,-988.47,1928,8.6203,,,,
4282,-5909.7,-988.82,1928,8.6211,,,,
4283,-5909.7,-988.83,1928,8.622,,,,
4284,-5909.7,-989.19,1928,8.6228,,,,
4285,-5909.7,-989.19,1928,8.6237,,,,
4286,-5909.7,-989.55,1928,8.6246,,,,
4287,-5909.7,-989.55,1928,8.6254,,,,
4288,-5909.7,-989.91,1928,8.6263,,,,
4289,-5909.7,-989.91,1928,8.6271,,,,
4290,-5909.7,-990.27,1928,8.628,,,,
4291,-5909.7,-990.27,1928,8.6288,,,,
4292,-5909.7,-990.63,1928,8.6297,,,,
4293,-5909.7,-990.63,1928,8.6305,,,,
4294,-5909.7,-990.99,1928,8.6314,,,,
4295,-5909.7,-990.99,1928,8.6322,,,,
4296,-5909.7,-991.35,1928,8.633,,,,
4297,-5909.7,-991.35,1928,8.6339,,,,
4298,-5909.7,-991.71,1928,8.6347,,,,
4299,-5909.7,-991.71,1928,8.6356,,,,
4300,-5909.7,-992.07,1928,8.6364,,,,
4301,-5909.7,-992.07,1928,8.6373,,,,
4302,-5909.7,-992.43,1928,8.6381,,,,
4303,-5909.7,-992.43,1928,8.6389,,,,
4304,-5909.7,-992.79,1928,8.6398,,,,
4305,-5909.7,-992.79,1928,8.6406,,,,
4306,-5909.7,-993.15,1928,8.6415,,,,
4307,-5909.7,-993.15,1928,8.6423,,,,
4308,-5909.7,-993.51,1928,8.6431,,,,
4309,-5909.7,-993.51,1928,8.644,,,,
4310,-5909.7,-993.87,1928,8.6448,,,,
4311,-5909.7,-993.87,1928,8.6456,,,,
4312,-5909.7,-994.23,1928,8.6465,,,,
4313,-5909.7,-994.23,1928,8.6473,,,,
4314,-5909.7,-994.59,1928,8.6481,,,,
4315,-5909.7,-994.59,1928,8.649,,,,
4316,-5909.8,-994.95,1928,8.6498,,,,
4317,-5909.8,-994.95,1928,8.6506,,,,
4318,-5909.8,-995.31,1928,8.6514,,,,
4319,-5909.8,-995.31,1928,8.6523,,,,
4320,-5909.8,-995.67,1928,8.6531,,,,
4321,-5909.8,-995.67,1928,8.6539,,,,
4322,-5909.8,-996.03,1928,8.6547,,,,
4323,-5909.8,-996.03,1928,8.6556,,,,
4324,-5909.8,-996.39,1928,8.6564,,,,
4325,-5909.8,-996.39,1928,8.6572,,,,
4326,-5909.8,-996.75,1928,8.658,,,,
4327,-5909.8,-996.76,1928,8.6588,,,,
4328,-5909.8,-997.12,1928,8.6597,,,,
4329,-5909.8,-997.12,1928,8.6605,,,,
4330,-5909.8,-997.48,1928,8.6613,,,,
4331,-5909.8,-997.48,1928,8.6621,,,,
4332,-5909.8,-997.84,1928,8.6629,,,,
4333,-5909.8,-997.84,1928,8.6637,,,,
4334,-5909.8,-998.2,1928,8.6645,,,,
4335,-5909.8,-998.2,1928,8.6653,,,,
4336,-5909.8,-998.56,1928,8.6661,,,,
4337,-5909.8,-998.56,1928,8.667,,,,
4338,-5909.8,-998.92,1928,8.6678,,,,
4339,-5909.8,-998.92,1928,8.6686,,,,
4340,-5909.8,-999.28,1928,8.6694,,,,
4341,-5909.8,-999.28,1928,8.6702,,,,
4342,-5909.8,-999.64,1928,8.671,,,,
4343,-5909.8,-999.64,1928,8.6718,,,,
4344,-5909.8,-1000,1928,8.6726,,,,
4345,-5909.8,-1000,1928,8.6734,,,,
4346,-5909.8,-1000.4,1928,8.6742,,,,
4347,-5909.8,-1000.4,1928,8.675,,,,
4348,-5909.8,-1000.7,1928,8.6758,,,,
4349,-5909.8,-1000.7,1928,8.6766,,,,
4350,-5909.8,-1001.1,1928,8.6773,,,,
4351,-5909.8,-1001.1,1928,8.6781,,,,
4352,-5909.8,-1001.4,1928,8.6789,,,,
4353,-5909.8,-1001.4,1928,8.6797,,,,
4354,-5909.8,-1001.8,1928,8.6805,,,,
4355,-5909.8,-1001.8,1928,8.6813,,,,
4356,-5909.8,-1002.2,1928,8.6821,,,,
4357,-5909.8,-1002.2,1928,8.6829,,,,
4358,-5909.8,-1002.5,1928,8.6836,,,,
4359,-5909.8,-1002.5,1928,8.6844,,,,
4360,-5909.8,-1002.9,1928,8.6852,,,,
4361,-5909.8,-1002.9,1928,8.686,,,,
4362,-5909.8,-1003.2,1928,8.6868,,,,
4363,-5909.8,-1003.2,1928,8.6875,,,,
4364,-5909.8,-1003.6,1928,8.6883,,,,
4365,-5909.8,-1003.6,1928,8.6891,,,,
4366,-5909.8,-1004,1928,8.6899,,,,
4367,-5909.8,-1004,1928,8.6906,,,,
4368,-5909.8,-1004.3,1928,8.6914,,,,
4369,-5909.8,-1004.3,1928,8.6922,,,,
4370,-5909.8,-1004.7,1928,8.6929,,,,
4371,-5909.8,-1004.7,1928,8.6937,,,,
4372,-5909.8,-1005,1928,8.6945,,,,
4373,-5909.8,-1005,1928,8.6952,,,,
4374,-5909.8,-1005.4,1928,8.696,,,,
4375,-5909.8,-1005.4,1928,8.6967,,,,
4376,-5909.8,-1005.8,1928,8.6975,,,,
4377,-5909.8,-1005.8,1928,8.6983,,,,
4378,-5909.8,-1006.1,1928,8.699,,,,
4379,-5909.8,-1006.1,1928,8.6998,,,,
4380,-5909.8,-1006.5,1928,8.7005,,,,
4381,-5909.8,-1006.5,1928,8.7013,,,,
4382,-5909.8,-1006.8,1928,8.702,,,,
4383,-5909.8,-1006.8,1928,8.7028,,,,
4384,-5909.8,-1007.2,1928,8.7035,,,,
4385,-5909.8,-1007.2,1928,8.7043,,,,
4386,-5909.8,-1007.6,1928,8.705,,,,
4387,-5909.8,-1007.6,1928,8.7057,,,,
4388,-5909.8,-1007.9,1928,8.7065,,,,
4389,-5909.8,-1007.9,1928,8.7072,,,,
4390,-5909.8,-1008.3,1928,8.708,,,,
4391,-5909.8,-1008.3,1928,8.7087,,,,
4392,-5909.8,-1008.6,1928,8.7094,,,,
4393,-5909.8,-1008.6,1928,8.7102,,,,
4394,-5909.8,-1009,1928,8.7109,,,,
4395,-5909.8,-1009,1928,8.7116,,,,
4396,-5909.8,-1009.4,1928,8.7123,,,,
4397,-5909.8,-1009.4,1928,8.7131,,,,
4398,-5909.8,-1009.7,1928,8.7138,,,,
4399,-5909.8,-1009.7,1928,8.7145,,,,
4400,-5909.8,-1010.1,1928,8.7152,,,,
4401,-5909.8,-1010.1,1928,8.716,,,,
4402,-5909.8,-1010.5,1928,8.7167,,,,
4403,-5909.8,-1010.5,1928,8.7174,,,,
4404,-5909.8,-1010.8,1928,8.7181,,,,
4405,-5909.8,-1010.8,1928,8.7188,,,,
4406,-5909.8,-1011.2,1928,8.7195,,,,
4407,-5909.8,-1011.2,1928,8.7203,,,,
4408,-5909.8,-1011.5,1928,8.721,,,,
4409,-5909.8,-1011.5,1928,8.7217,,,,
4410,-5909.8,-1011.9,1928,8.7224,,,,
4411,-5909.8,-1011.9,1928,8.7231,,,,
4412,-5909.8,-1012.3,1928,8.7238,,,,
4413,-5909.8,-1012.3,1928,8.7245,,,,
4414,-5909.8,-1012.6,1928,8.7252,,,,
4415,-5909.8,-1012.6,1928,8.7259,,,,
4416,-5909.8,-1013,1928,8.7266,,,,
4417,-5909.8,-1013,1928,8.7273,,,,
4418,-5909.8,-1013.3,1928,8.728,,,,
4419,-5909.8,-1013.4,1928,8.7287,,,,
4420,-5909.8,-1013.7,1928,8.7294,,,,
4421,-5909.8,-1013.7,1928,8.7301,,,,
4422,-5909.8,-1014.1,1928,8.7307,,,,
4423,-5909.8,-1014.1,1928,8.7314,,,,
4424,-5909.9,-1014.4,1928,8.7321,,,,
4425,-5909.9,-1014.4,1928,8.7328,,,,
4426,-5909.9,-1014.8,1928,8.7335,,,,
4427,-5909.9,-1014.8,1928,8.7342,,,,
4428,-5909.9,-1015.2,1928,8.7348,,,,
4429,-5909.9,-1015.2,1928,8.7355,,,,
4430,-5909.9,-1015.5,1928,8.7362,,,,
4431,-5909.9,-1015.5,1928,8.7369,,,,
4432,-5909.9,-1015.9,1928,8.7375,,,,
4433,-5909.9,-1015.9,1928,8.7382,,,,
4434,-5909.9,-1016.3,1928,8.7389,,,,
4435,-5909.9,-1016.3,1928,8.7395,,,,
4436,-5909.9,-1016.6,1928,8.7402,,,,
4437,-5909.9,-1016.6,1928,8.7409,,,,
4438,-5909.9,-1017,1928,8.7415,,,,
4439,-5909.9,-1017,1928,8.7422,,,,
4440,-5909.9,-1017.4,1928,8.7428,,,,
4441,-5909.9,-1017.4,1928,8.7435,,,,
4442,-5909.9,-1017.7,1928,8.7441,,,,
4443,-5909.9,-1017.7,1928,8.7448,,,,
4444,-5909.9,-1018.1,1928,8.7454,,,,
4445,-5909.9,-1018.1,1928,8.7461,,,,
4446,-5909.9,-1018.4,1928,8.7467,,,,
4447,-5909.9,-1018.4,1928,8.7474,,,,
4448,-5909.9,-1018.8,1928,8.748,,,,
4449,-5909.9,-1018.8,1928,8.7487,,,,
4450,-5909.9,-1019.2,1928,8.7493,,,,
4451,-5909.9,-1019.2,1928,8.7499,,,,
4452,-5909.9,-1019.5,1928,8.7506,,,,
4453,-5909.9,-1019.5,1928,8.7512,,,,
4454,-5909.9,-1019.9,1928,8.7519,,,,
4455,-5909.9,-1019.9,1928,8.7525,,,,
4456,-5909.9,-1020.3,1928,8.7531,,,,
4457,-5909.9,-1020.3,1928,8.7537,,,,
4458,-5909.9,-1020.6,1928,8.7544,,,,
4459,-5909.9,-1020.6,1928,8.755,,,,
4460,-5909.9,-1021,1928,8.7556,,,,
4461,-5909.9,-1021,1928,8.7562,,,,
4462,-5909.9,-1021.4,1928,8.7569,,,,
4463,-5909.9,-1021.4,1928,8.7575,,,,
4464,-5909.9,-1021.7,1928,8.7581,,,,
4465,-5909.9,-1021.7,1928,8.7587,,,,
4466,-5909.9,-1022.1,1928,8.7593,,,,
4467,-5909.9,-1022.1,1928,8.7599,,,,
4468,-5909.9,-1022.5,1928,8.7606,,,,
4469,-5909.9,-1022.5,1928.1,8.7612,,,,
4470,-5909.9,-1022.8,1928.1,8.7618,,,,
4471,-5909.9,-1022.8,1928.1,8.7624,,,,
4472,-5909.9,-1023.2,1928.1,8.763,,,,
4473,-5909.9,-1023.2,1928.1,8.7636,,,,
4474,-5909.9,-1023.6,1928.1,8.7642,,,,
4475,-5909.9,-1023.6,1928.1,8.7648,,,,
4476,-5909.9,-1023.9,1928.1,8.7654,,,,
4477,-5909.9,-1023.9,1928.1,8.766,,,,
4478,-5909.9,-1024.3,1928.1,8.7666,,,,
4479,-5909.9,-1024.3,1928.1,8.7672,,,,
4480,-5909.9,-1024.6,1928.1,8.7678,,,,
4481,-5909.9,-1024.7,1928.1,8.7683,,,,
4482,-5909.9,-1025,1928.1,8.7689,,,,
4483,-5909.9,-1025,1928.1,8.7695,,,,
4484,-5909.9,-1025.4,1928.1,8.7701,,,,
4485,-5909.9,-1025.4,1928.1,8.7707,,,,
4486,-5909.9,-1025.7,1928.1,8.7713,,,,
4487,-5909.9,-1025.7,1928.1,8.7718,,,,
4488,-5909.9,-1026.1,1928.1,8.7724,,,,
4489,-5909.9,-1026.1,1928.1,8.773,,,,
4490,-5909.9,-1026.5,1928.1,8.7736,,,,
4491,-5909.9,-1026.5,1928.1,8.7742,,,,
4492,-5909.9,-1026.8,1928.1,8.7747,,,,
4493,-5909.9,-1026.8,1928.1,8.7753,,,,
4494,-5909.9,-1027.2,1928.1,8.7759,,,,
4495,-5909.9,-1027.2,1928.1,8.7764,,,,
4496,-5909.9,-1027.6,1928.1,8.777,,,,
4497,-5909.9,-1027.6,1928.1,8.7776,,,,
4498,-5909.9,-1027.9,1928.1,8.7781,,,,
4499,-5909.9,-1027.9,1928.1,8.7787,,,,
4500,-5909.9,-1028.3,1928.1,8.7792,,,,
4501,-5909.9,-1028.3,1928.1,8.7798,,,,
4502,-5909.9,-1028.7,1928.1,8.7804,,,,
4503,-5909.9,-1028.7,1928.1,8.7809,,,,
4504,-5909.9,-1029,1928.1,8.7815,,,,
