Time,f_flex,f_frac,f_grad,crack_length,,,,
631,-120.85,798.59,16.181,43,,,,
632,-120.93,798.74,16.242,43,,,,
633,-121,798.9,16.303,43,,,,
634,-121.07,799.07,16.364,43,,,,
635,-121.12,799.24,16.424,43,,,,
636,-121.17,799.42,16.485,43,,,,
637,-121.2,799.61,16.545,43,,,,
638,-121.23,799.81,16.606,43,,,,
639,-121.25,800.01,16.666,43,,,,
640,-121.26,800.22,16.727,43,,,,
641,-121.26,800.44,16.787,43,,,,
642,-121.25,800.66,16.847,43,,,,
643,-121.23,800.9,16.908,43,,,,
644,-121.21,801.14,16.968,43,,,,
645,-121.17,801.39,17.029,43,,,,
646,-121.13,801.65,17.089,43,,,,
647,-121.09,801.92,17.15,43,,,,
648,-121.04,802.2,17.211,43,,,,
649,-120.98,802.49,17.272,43,,,,
650,-120.92,802.79,17.333,43,,,,
651,-120.85,803.1,17.394,43,,,,
652,-120.78,803.42,17.455,43,,,,
653,-120.7,803.75,17.517,43,,,,
654,-120.63,804.1,17.579,43,,,,
655,-120.55,804.45,17.641,43,,,,
656,-120.47,804.82,17.704,43,,,,
657,-120.39,805.2,17.767,43,,,,
658,-120.31,805.59,17.831,43,,,,
659,-120.23,806,17.895,43,,,,
660,-120.15,806.42,17.96,43,,,,
661,-120.07,806.86,18.025,43,,,,
662,-120,807.31,18.09,43,,,,
663,-119.93,807.78,18.156,43.5,,,,
664,-119.86,808.27,18.223,43.5,,,,
665,-119.8,808.77,18.29,43.5,,,,
666,-119.74,809.29,18.357,43.5,,,,
667,-119.68,809.84,18.425,43.5,,,,
668,-119.64,810.4,18.494,43.5,,,,
669,-119.6,810.98,18.563,43.5,,,,
670,-119.57,811.58,18.633,43.5,,,,
671,-119.55,812.2,18.704,43.5,,,,
672,-119.55,812.84,18.775,43.5,,,,
673,-119.55,813.5,18.847,43.5,,,,
674,-119.57,814.17,18.92,43.5,,,,
675,-119.61,814.87,18.993,43.5,,,,
676,-119.66,815.57,19.068,43.5,,,,
677,-119.73,816.29,19.143,43.5,,,,
678,-119.81,817.03,19.22,43.5,,,,
679,-119.91,817.78,19.297,43.5,,,,
680,-120.45,818.6,19.372,43.5,,,,
681,-120.15,819.85,19.446,43.5,,,,
682,-119.88,821,19.524,43.5,,,,
683,-119.64,822.12,19.604,43.5,,,,
684,-119.44,823.22,19.685,43.5,,,,
685,-119.27,824.3,19.768,43.5,,,,
686,-119.15,825.36,19.852,43.5,,,,
687,-119.06,826.4,19.938,43.5,,,,
688,-119.01,827.42,20.025,43.5,,,,
689,-118.99,828.42,20.113,43.5,,,,
690,-119.01,829.41,20.202,43.5,,,,
691,-119.06,830.37,20.293,43.5,,,,
692,-119.14,831.33,20.384,43.5,,,,
693,-119.25,832.26,20.477,43.5,,,,
694,-119.39,833.18,20.57,43.5,,,,
695,-119.57,834.08,20.665,44,,,,
696,-119.79,834.95,20.76,44,,,,
697,-120.05,835.79,20.856,44,,,,
698,-120.34,836.59,20.953,44,,,,
699,-120.67,837.35,21.051,44,,,,
700,-121.04,838.05,21.15,44,,,,
701,-121.43,838.7,21.249,44,,,,
702,-121.85,839.3,21.349,44,,,,
703,-122.28,839.84,21.45,44,,,,
704,-122.72,840.33,21.551,44,,,,
705,-123.16,840.77,21.653,44,,,,
706,-123.59,841.16,21.755,44,,,,
707,-124.01,841.52,21.858,44,,,,
708,-124.41,841.84,21.961,44,,,,
709,-124.8,842.13,22.065,44,,,,
710,-125.17,842.39,22.169,44,,,,
711,-125.53,842.62,22.274,44,,,,
712,-125.86,842.82,22.379,44,,,,
713,-126.19,843,22.485,44,,,,
714,-126.52,843.15,22.591,44,,,,
715,-126.84,843.29,22.698,44,,,,
716,-127.17,843.4,22.805,44,,,,
717,-127.51,843.5,22.912,44,,,,
718,-127.86,843.59,23.02,44,,,,
719,-128.23,843.67,23.129,44,,,,
720,-128.61,843.74,23.238,44,,,,
721,-129.01,843.8,23.348,44,,,,
722,-129.42,843.86,23.458,44,,,,
723,-129.85,843.92,23.569,44,,,,
724,-130.29,843.98,23.68,44,,,,
725,-130.75,844.04,23.793,44,,,,
726,-131.23,844.1,23.906,44.5,,,,
727,-131.72,844.16,24.019,44.5,,,,
728,-132.23,844.22,24.134,44.5,,,,
729,-132.74,844.29,24.249,44.5,,,,
730,-133.27,844.37,24.365,44.5,,,,
731,-133.8,844.45,24.481,44.5,,,,
732,-134.34,844.53,24.599,44.5,,,,
733,-134.86,844.62,24.717,44.5,,,,
734,-135.38,844.71,24.837,44.5,,,,
735,-135.89,844.81,24.957,44.5,,,,
736,-136.38,844.91,25.078,44.5,,,,
737,-136.86,845.01,25.2,44.5,,,,
738,-137.31,845.11,25.324,44.5,,,,
739,-137.75,845.22,25.448,44.5,,,,
740,-138.16,845.32,25.574,44.5,,,,
741,-138.56,845.43,25.7,44.5,,,,
742,-139.48,845.53,25.821,44.5,,,,
743,-139.89,845.64,25.946,44.5,,,,
744,-140.15,845.76,26.075,44.5,,,,
745,-140.35,845.87,26.206,44.5,,,,
746,-140.54,845.98,26.338,44.5,,,,
747,-140.71,846.09,26.471,44.5,,,,
748,-140.88,846.2,26.606,44.5,,,,
749,-141.03,846.31,26.742,44.5,,,,
750,-141.17,846.43,26.879,44.5,,,,
751,-141.3,846.55,27.018,44.5,,,,
752,-141.41,846.67,27.157,44.5,,,,
753,-141.52,846.8,27.298,44.5,,,,
754,-141.62,846.94,27.44,44.5,,,,
755,-141.7,847.08,27.584,45,,,,
756,-141.78,847.23,27.728,45,,,,
757,-141.84,847.39,27.874,45,,,,
758,-141.89,847.55,28.021,45,,,,
759,-141.93,847.73,28.169,45,,,,
760,-141.96,847.91,28.319,45,,,,
761,-141.98,848.11,28.469,45,,,,
762,-141.98,848.31,28.622,45,,,,
763,-141.96,848.52,28.775,45,,,,
764,-141.93,848.75,28.93,45,,,,
765,-141.89,848.98,29.086,45,,,,
766,-141.83,849.23,29.244,45,,,,
767,-141.76,849.49,29.403,45,,,,
768,-141.67,849.76,29.564,45,,,,
769,-141.58,850.04,29.726,45,,,,
770,-141.47,850.34,29.89,45,,,,
771,-141.36,850.64,30.055,45,,,,
772,-141.23,850.97,30.221,45,,,,
773,-141.1,851.3,30.389,45,,,,
774,-140.96,851.65,30.558,45,,,,
775,-140.82,852.02,30.729,45,,,,
776,-140.67,852.4,30.902,45,,,,
777,-140.52,852.8,31.076,45,,,,
778,-140.37,853.21,31.252,45,,,,
779,-140.22,853.65,31.429,45,,,,
780,-140.07,854.1,31.607,45,,,,
781,-139.92,854.58,31.788,45,,,,
782,-139.77,855.07,31.969,45,,,,
783,-139.63,855.59,32.152,45,,,,
784,-139.49,856.13,32.337,45.5,,,,
785,-139.36,856.7,32.522,45.5,,,,
786,-139.23,857.29,32.709,45.5,,,,
787,-139.12,857.91,32.897,45.5,,,,
788,-139.01,858.56,33.086,45.5,,,,
789,-138.92,859.24,33.276,45.5,,,,
790,-138.84,859.95,33.467,45.5,,,,
791,-138.78,860.69,33.659,45.5,,,,
792,-138.74,861.46,33.853,45.5,,,,
793,-138.73,862.25,34.047,45.5,,,,
794,-138.74,863.07,34.242,45.5,,,,
795,-138.77,863.91,34.439,45.5,,,,
796,-138.83,864.78,34.636,45.5,,,,
797,-138.91,865.66,34.834,45.5,,,,
798,-139.02,866.57,35.032,45.5,,,,
799,-139.16,867.49,35.232,45.5,,,,
800,-139.33,868.92,35.426,45.5,,,,
801,-139,870.33,35.623,45.5,,,,
802,-138.71,871.69,35.824,45.5,,,,
803,-138.48,873.02,36.025,45.5,,,,
804,-138.31,874.31,36.228,45.5,,,,
805,-138.21,875.56,36.432,45.5,,,,
806,-138.15,876.78,36.637,45.5,,,,
807,-138.15,877.97,36.842,45.5,,,,
808,-138.19,879.14,37.047,45.5,,,,
809,-138.27,880.28,37.253,45.5,,,,
810,-138.4,881.39,37.458,45.5,,,,
811,-138.58,882.48,37.663,46,,,,
812,-138.8,883.53,37.867,46,,,,
813,-139.08,884.54,38.07,46,,,,
814,-139.41,885.5,38.273,46,,,,
815,-139.8,886.39,38.475,46,,,,
816,-140.24,887.2,38.676,46,,,,
817,-140.72,887.94,38.876,46,,,,
818,-141.23,888.59,39.074,46,,,,
819,-141.76,889.17,39.271,46,,,,
820,-142.29,889.69,39.467,46,,,,
821,-142.81,890.13,39.661,46,,,,
822,-143.33,890.53,39.853,46,,,,
823,-143.82,890.88,40.044,46,,,,
824,-144.28,891.18,40.233,46,,,,
825,-144.72,891.44,40.421,46,,,,
826,-145.15,891.67,40.606,46,,,,
827,-145.55,891.87,40.79,46,,,,
828,-145.96,892.03,40.972,46,,,,
829,-146.37,892.17,41.152,46,,,,
830,-146.8,892.28,41.33,46,,,,
831,-147.25,892.37,41.507,46,,,,
832,-147.73,892.45,41.682,46,,,,
833,-148.23,892.52,41.855,46,,,,
834,-148.76,892.58,42.027,46,,,,
835,-149.31,892.64,42.198,46,,,,
836,-149.88,892.7,42.367,46,,,,
837,-150.49,892.75,42.536,46,,,,
838,-151.11,892.81,42.703,46.5,,,,
839,-151.77,892.87,42.868,46.5,,,,
840,-152.45,892.93,43.033,46.5,,,,
841,-153.14,893.01,43.197,46.5,,,,
842,-153.86,893.08,43.36,46.5,,,,
843,-154.59,893.17,43.522,46.5,,,,
844,-155.32,893.25,43.683,46.5,,,,
845,-156.04,893.35,43.844,46.5,,,,
846,-156.76,893.45,44.005,46.5,,,,
847,-157.46,893.55,44.165,46.5,,,,
848,-158.14,893.66,44.326,46.5,,,,
849,-158.8,893.76,44.486,46.5,,,,
850,-159.44,893.88,44.646,46.5,,,,
851,-160.06,893.99,44.807,46.5,,,,
852,-160.66,894.1,44.969,46.5,,,,
853,-161.24,894.22,45.131,46.5,,,,
854,-162.37,894.31,45.288,46.5,,,,
855,-162.91,894.44,45.451,46.5,,,,
856,-163.33,894.56,45.617,46.5,,,,
857,-163.71,894.67,45.786,46.5,,,,
858,-164.09,894.79,45.958,46.5,,,,
859,-164.47,894.9,46.132,46.5,,,,
860,-164.84,895.02,46.309,46.5,,,,
861,-165.2,895.14,46.488,46.5,,,,
862,-165.57,895.26,46.671,46.5,,,,
863,-165.93,895.4,46.857,46.5,,,,
864,-166.29,895.54,47.047,46.5,,,,
865,-166.65,895.69,47.242,47,,,,
866,-167.01,895.85,47.441,47,,,,
867,-167.36,896.02,47.645,47,,,,
868,-167.72,896.2,47.855,47,,,,
869,-168.07,896.39,48.071,47,,,,
870,-168.41,896.59,48.293,47,,,,
871,-168.75,896.81,48.523,47,,,,
872,-169.08,897.04,48.761,47,,,,
873,-169.41,897.28,49.007,47,,,,
874,-169.72,897.53,49.263,47,,,,
875,-170.03,897.8,49.528,47,,,,
876,-170.34,898.08,49.804,47,,,,
877,-170.64,898.38,50.092,47,,,,
878,-170.93,898.69,50.391,47,,,,
879,-171.22,899.02,50.702,47,,,,
880,-171.51,899.37,51.027,47,,,,
881,-171.79,899.73,51.366,47,,,,
882,-172.07,900.11,51.719,47,,,,
883,-172.34,900.51,52.088,47,,,,
884,-172.61,900.93,52.473,47,,,,
885,-172.88,901.38,52.874,47,,,,
886,-173.15,901.84,53.291,47,,,,
887,-173.42,902.33,53.726,47,,,,
888,-173.68,902.85,54.177,47,,,,
889,-173.94,903.39,54.645,47,,,,
890,-174.19,903.96,55.13,47.5,,,,
891,-174.45,904.57,55.632,47.5,,,,
892,-174.7,905.2,56.149,47.5,,,,
893,-174.95,905.88,56.681,47.5,,,,
894,-175.21,906.59,57.227,47.5,,,,
895,-175.47,907.34,57.786,47.5,,,,
896,-175.74,908.12,58.358,47.5,,,,
897,-176.03,908.95,58.94,47.5,,,,
898,-176.35,909.82,59.532,47.5,,,,
899,-176.68,910.72,60.131,47.5,,,,
900,-177.05,911.65,60.737,47.5,,,,
901,-177.45,912.62,61.347,47.5,,,,
902,-177.89,913.61,61.961,47.5,,,,
903,-178.36,914.64,62.575,47.5,,,,
904,-178.89,915.69,63.188,47.5,,,,
905,-179.46,916.77,63.8,47.5,,,,
906,-179.82,918.5,64.406,47.5,,,,
907,-179.89,920.11,65.011,47.5,,,,
908,-180.04,921.65,65.613,47.5,,,,
909,-180.29,923.14,66.211,47.5,,,,
910,-180.64,924.58,66.803,47.5,,,,
911,-181.08,925.98,67.388,47.5,,,,
912,-181.6,927.34,67.965,47.5,,,,
913,-182.2,928.66,68.534,47.5,,,,
914,-182.86,929.95,69.095,47.5,,,,
915,-183.6,931.21,69.647,48,,,,
916,-184.42,932.43,70.191,48,,,,
917,-185.31,933.59,70.727,48,,,,
918,-186.28,934.67,71.255,48,,,,
919,-187.32,935.67,71.776,48,,,,
920,-188.43,936.56,72.291,48,,,,
921,-189.58,937.35,72.802,48,,,,
922,-190.76,938.03,73.308,48,,,,
923,-191.93,938.62,73.811,48,,,,
924,-193.08,939.13,74.313,48,,,,
925,-194.19,939.57,74.814,48,,,,
926,-195.25,939.95,75.316,48,,,,
927,-196.25,940.27,75.82,48,,,,
928,-197.2,940.55,76.329,48,,,,
929,-198.11,940.78,76.842,48,,,,
930,-198.99,940.97,77.363,48,,,,
931,-199.88,941.13,77.892,48,,,,
932,-200.78,941.26,78.433,48,,,,
933,-201.71,941.36,78.988,48,,,,
934,-202.69,941.45,79.56,48,,,,
935,-203.72,941.53,80.153,48,,,,
936,-204.8,941.6,80.772,48,,,,
937,-205.95,941.67,81.421,48,,,,
938,-207.17,941.74,82.106,48,,,,
939,-208.46,941.81,82.832,48.5,,,,
940,-209.84,941.89,83.605,48.5,,,,
941,-211.31,941.98,84.431,48.5,,,,
942,-212.86,942.07,85.313,48.5,,,,
943,-214.5,942.18,86.256,48.5,,,,
944,-216.2,942.29,87.26,48.5,,,,
945,-217.98,942.41,88.327,48.5,,,,
946,-219.81,942.54,89.455,48.5,,,,
947,-221.69,942.67,90.642,48.5,,,,
948,-223.65,942.81,91.885,48.5,,,,
949,-225.67,942.95,93.181,48.5,,,,
950,-227.76,943.1,94.526,48.5,,,,
951,-229.92,943.25,95.917,48.5,,,,
952,-232.14,943.4,97.35,48.5,,,,
953,-234.41,943.55,98.821,48.5,,,,
954,-237.39,943.69,100.32,48.5,,,,
955,-239.78,943.82,101.87,48.5,,,,
956,-242.02,943.96,103.44,48.5,,,,
957,-244.26,944.09,105.03,48.5,,,,
958,-246.52,944.23,106.62,48.5,,,,
959,-248.82,944.36,108.21,48.5,,,,
960,-251.14,944.5,109.8,48.5,,,,
961,-253.48,944.65,111.36,48.5,,,,
962,-255.84,944.81,112.9,48.5,,,,
963,-258.19,944.98,114.4,48.5,,,,
964,-260.51,945.15,115.87,49,,,,
965,-262.74,945.34,117.31,49,,,,
966,-264.84,945.54,118.7,49,,,,
967,-266.76,945.75,120.05,49,,,,
968,-268.46,945.98,121.36,49,,,,
969,-269.89,946.22,122.63,49,,,,
970,-271.06,946.47,123.84,49,,,,
971,-271.95,946.73,125,49,,,,
972,-272.59,947.01,126.09,49,,,,
973,-273.02,947.31,127.13,49,,,,
974,-273.27,947.61,128.11,49,,,,
975,-273.4,947.94,129.01,49,,,,
976,-273.47,948.27,129.85,49,,,,
977,-273.51,948.63,130.62,49,,,,
978,-273.58,949,131.32,49,,,,
979,-273.72,949.38,131.96,49,,,,
980,-273.98,949.78,132.53,49,,,,
981,-274.36,950.2,133.04,49,,,,
982,-274.9,950.64,133.49,49,,,,
983,-275.6,951.09,133.89,49,,,,
984,-276.47,951.56,134.24,49,,,,
985,-277.51,952.05,134.54,49,,,,
986,-278.71,952.56,134.8,49,,,,
987,-280.06,953.09,135.03,49,,,,
988,-281.54,953.64,135.22,49,,,,
989,-283.13,954.21,135.39,49,,,,
990,-284.81,954.8,135.53,49,,,,
991,-286.55,955.42,135.65,49,,,,
992,-288.34,956.06,135.77,49.5,,,,
993,-290.13,956.73,135.87,49.5,,,,
994,-291.9,957.42,135.96,49.5,,,,
995,-293.62,958.14,136.05,49.5,,,,
996,-295.28,958.89,136.14,49.5,,,,
997,-296.84,959.67,136.23,49.5,,,,
998,-298.29,960.48,136.33,49.5,,,,
999,-299.62,961.31,136.42,49.5,,,,
1000,-300.8,962.17,136.52,49.5,,,,
1001,-301.84,963.06,136.63,49.5,,,,
1002,-302.72,963.97,136.74,49.5,,,,
1003,-303.44,964.9,136.84,49.5,,,,
1004,-304,965.85,136.95,49.5,,,,
1005,-304.4,966.82,137.06,49.5,,,,
1006,-304.64,967.81,137.17,49.5,,,,
1007,-304.75,968.81,137.26,49.5,,,,
1008,-304.72,969.83,137.35,49.5,,,,
1009,-304.74,971.22,137.48,49.5,,,,
1010,-304.07,972.55,137.62,49.5,,,,
1011,-303.3,973.82,137.76,49.5,,,,
1012,-302.5,975.06,137.89,49.5,,,,
1013,-301.69,976.27,138.01,49.5,,,,
1014,-300.86,977.44,138.11,49.5,,,,
1015,-300.03,978.58,138.2,49.5,,,,
1016,-299.21,979.7,138.28,49.5,,,,
1017,-298.4,980.79,138.33,49.5,,,,
1018,-297.6,981.86,138.37,49.5,,,,
1019,-296.83,982.91,138.38,49.5,,,,
1020,-296.09,983.95,138.38,49.5,,,,
1021,-295.4,984.95,138.35,50,,,,
1022,-294.75,985.94,138.31,50,,,,
1023,-294.17,986.88,138.24,50,,,,
1024,-293.65,987.79,138.16,50,,,,
1025,-293.18,988.64,138.06,50,,,,
1026,-292.78,989.43,137.94,50,,,,
1027,-292.42,990.17,137.81,50,,,,
1028,-292.1,990.84,137.66,50,,,,
1029,-291.81,991.44,137.5,50,,,,
1030,-291.53,991.99,137.33,50,,,,
1031,-291.26,992.49,137.14,50,,,,
1032,-290.98,992.94,136.95,50,,,,
1033,-290.68,993.35,136.74,50,,,,
1034,-290.36,993.73,136.53,50,,,,
1035,-290.01,994.07,136.3,50,,,,
1036,-289.62,994.38,136.07,50,,,,
1037,-289.21,994.67,135.82,50,,,,
1038,-288.77,994.93,135.57,50,,,,
1039,-288.3,995.17,135.31,50,,,,
1040,-287.82,995.38,135.04,50,,,,
1041,-287.34,995.58,134.77,50,,,,
1042,-286.85,995.76,134.48,50,,,,
1043,-286.38,995.93,134.18,50,,,,
1044,-285.91,996.1,133.87,50,,,,
1045,-285.46,996.25,133.55,50,,,,
1046,-285.03,996.4,133.22,50,,,,
1047,-284.62,996.55,132.88,50,,,,
1048,-284.23,996.7,132.52,50,,,,
1049,-283.87,996.85,132.15,50,,,,
1050,-283.53,997,131.76,50,,,,
1051,-283.22,997.16,131.36,50.5,,,,
1052,-282.93,997.32,130.94,50.5,,,,
1053,-282.67,997.49,130.51,50.5,,,,
1054,-282.43,997.67,130.06,50.5,,,,
1055,-282.22,997.85,129.58,50.5,,,,
1056,-282.01,998.04,129.09,50.5,,,,
1057,-281.81,998.24,128.57,50.5,,,,
1058,-281.61,998.44,128.03,50.5,,,,
1059,-281.39,998.65,127.46,50.5,,,,
1060,-281.15,998.86,126.87,50.5,,,,
1061,-280.87,999.08,126.24,50.5,,,,
1062,-280.56,999.31,125.57,50.5,,,,
1063,-280.2,999.54,124.87,50.5,,,,
1064,-279.78,999.78,124.14,50.5,,,,
1065,-279.29,1000,123.36,50.5,,,,
1066,-278.71,1000.3,122.55,50.5,,,,
1067,-278.04,1000.5,121.73,50.5,,,,
1068,-277.94,1000.7,120.92,50.5,,,,
1069,-277.14,1000.7,120.18,50.5,,,,
1070,-276.02,1000.8,119.53,50.5,,,,
1071,-274.73,1000.8,119.02,50.5,,,,
1072,-273.28,1000.9,118.67,50.5,,,,
1073,-271.73,1001,118.48,50.5,,,,
1074,-270.14,1001.1,118.43,50.5,,,,
1075,-268.57,1001.1,118.49,50.5,,,,
1076,-267.12,1001.2,118.62,50.5,,,,
1077,-265.83,1001.3,118.8,50.5,,,,
1078,-264.74,1001.4,119,50.5,,,,
1079,-263.86,1001.6,119.23,50.5,,,,
1080,-263.18,1001.7,119.47,50.5,,,,
1081,-262.66,1001.8,119.72,51,,,,
1082,-262.3,1002,119.98,51,,,,
1083,-262.04,1002.1,120.24,51,,,,
1084,-261.87,1002.3,120.5,51,,,,
1085,-261.76,1002.5,120.75,51,,,,
1086,-261.7,1002.7,120.99,51,,,,
1087,-261.65,1002.9,121.21,51,,,,
1088,-261.61,1003.1,121.42,51,,,,
1089,-261.58,1003.3,121.61,51,,,,
1090,-261.52,1003.5,121.78,51,,,,
1091,-261.45,1003.8,121.93,51,,,,
1092,-261.35,1004,122.07,51,,,,
1093,-261.22,1004.3,122.19,51,,,,
1094,-261.06,1004.6,122.29,51,,,,
1095,-260.87,1004.9,122.38,51,,,,
1096,-260.64,1005.2,122.46,51,,,,
1097,-260.37,1005.5,122.53,51,,,,
1098,-260.07,1005.8,122.59,51,,,,
1099,-259.74,1006.2,122.64,51,,,,
1100,-259.37,1006.5,122.68,51,,,,
1101,-258.97,1006.9,122.72,51,,,,
1102,-258.54,1007.2,122.75,51,,,,
1103,-258.08,1007.6,122.78,51,,,,
1104,-257.59,1008,122.8,51,,,,
1105,-257.07,1008.4,122.82,51,,,,
1106,-256.53,1008.9,122.84,51,,,,
1107,-255.97,1009.3,122.86,51,,,,
1108,-255.38,1009.8,122.87,51,,,,
1109,-254.78,1010.2,122.89,51,,,,
1110,-254.15,1010.7,122.91,51,,,,
1111,-253.52,1011.2,122.92,51,,,,
1112,-252.86,1011.7,122.94,51,,,,
1113,-252.2,1012.3,122.95,51,,,,
1114,-251.53,1012.8,122.97,51.5,,,,
1115,-250.84,1013.4,122.99,51.5,,,,
1116,-250.15,1014,123,51.5,,,,
1117,-249.46,1014.6,123.02,51.5,,,,
1118,-248.76,1015.3,123.04,51.5,,,,
1119,-248.07,1015.9,123.06,51.5,,,,
1120,-247.37,1016.6,123.08,51.5,,,,
1121,-246.69,1017.3,123.1,51.5,,,,
1122,-246.01,1018,123.13,51.5,,,,
1123,-245.34,1018.8,123.15,51.5,,,,
1124,-244.68,1019.6,123.18,51.5,,,,
